D:\AI &ML\IMG\center_2019_12_30_10_56_31_245.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_245.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_245.jpg,0,1,0,10.50268
D:\AI &ML\IMG\center_2019_12_30_10_56_31_351.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_351.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_351.jpg,0,1,0,11.70381
D:\AI &ML\IMG\center_2019_12_30_10_56_31_440.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_440.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_440.jpg,0,1,0,12.51649
D:\AI &ML\IMG\center_2019_12_30_10_56_31_553.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_553.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_553.jpg,0,1,0,13.54281
D:\AI &ML\IMG\center_2019_12_30_10_56_31_645.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_645.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_645.jpg,0,1,0,14.66857
D:\AI &ML\IMG\center_2019_12_30_10_56_31_724.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_724.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_724.jpg,-0.25,1,0,15.61966
D:\AI &ML\IMG\center_2019_12_30_10_56_31_824.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_824.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_824.jpg,-0.5000001,1,0,16.63061
D:\AI &ML\IMG\center_2019_12_30_10_56_31_909.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_31_909.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_31_909.jpg,-0.7,1,0,17.33738
D:\AI &ML\IMG\center_2019_12_30_10_56_32_008.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_008.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_008.jpg,0,1,0,18.25125
D:\AI &ML\IMG\center_2019_12_30_10_56_32_097.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_097.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_097.jpg,0,0.7351569,0,18.77175
D:\AI &ML\IMG\center_2019_12_30_10_56_32_195.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_195.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_195.jpg,0,0.4429637,0,19.37443
D:\AI &ML\IMG\center_2019_12_30_10_56_32_290.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_290.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_290.jpg,-0.25,0.1529919,0,19.06276
D:\AI &ML\IMG\center_2019_12_30_10_56_32_377.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_377.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_377.jpg,0,0,0,18.88487
D:\AI &ML\IMG\center_2019_12_30_10_56_32_468.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_468.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_468.jpg,0,0,0,19.10265
D:\AI &ML\IMG\center_2019_12_30_10_56_32_561.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_561.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_561.jpg,-0.2,0,0,18.94007
D:\AI &ML\IMG\center_2019_12_30_10_56_32_645.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_645.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_645.jpg,0,0,0,18.26931
D:\AI &ML\IMG\center_2019_12_30_10_56_32_735.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_735.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_735.jpg,0,0,0,18.11198
D:\AI &ML\IMG\center_2019_12_30_10_56_32_820.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_820.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_820.jpg,-0.2,0,0,17.94646
D:\AI &ML\IMG\center_2019_12_30_10_56_32_912.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_32_912.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_32_912.jpg,-0.45,0,0,18.15545
D:\AI &ML\IMG\center_2019_12_30_10_56_33_004.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_004.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_004.jpg,-0.7,0,0,17.36085
D:\AI &ML\IMG\center_2019_12_30_10_56_33_102.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_102.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_102.jpg,0,0,0,17.14749
D:\AI &ML\IMG\center_2019_12_30_10_56_33_214.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_214.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_214.jpg,0,0,0,17.44594
D:\AI &ML\IMG\center_2019_12_30_10_56_33_300.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_300.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_300.jpg,-0.25,0,0,16.731
D:\AI &ML\IMG\center_2019_12_30_10_56_33_389.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_389.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_389.jpg,-0.5000001,0,0,16.97485
D:\AI &ML\IMG\center_2019_12_30_10_56_33_470.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_470.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_470.jpg,-0.7,0,0,16.70887
D:\AI &ML\IMG\center_2019_12_30_10_56_33_565.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_565.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_565.jpg,0,0,0,15.97564
D:\AI &ML\IMG\center_2019_12_30_10_56_33_662.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_662.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_662.jpg,0,0,0,15.81659
D:\AI &ML\IMG\center_2019_12_30_10_56_33_764.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_764.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_764.jpg,0,0,0,16.19465
D:\AI &ML\IMG\center_2019_12_30_10_56_33_851.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_851.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_851.jpg,-0.2,0,0,16.05203
D:\AI &ML\IMG\center_2019_12_30_10_56_33_924.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_33_924.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_33_924.jpg,-0.4,0,0,15.86274
D:\AI &ML\IMG\center_2019_12_30_10_56_34_029.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_029.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_029.jpg,-0.6500001,0,0,15.06055
D:\AI &ML\IMG\center_2019_12_30_10_56_34_142.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_142.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_142.jpg,-0.9000002,0,0,15.20744
D:\AI &ML\IMG\center_2019_12_30_10_56_34_199.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_199.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_199.jpg,0,0,0,14.985
D:\AI &ML\IMG\center_2019_12_30_10_56_34_304.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_304.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_304.jpg,0,0,0,14.2815
D:\AI &ML\IMG\center_2019_12_30_10_56_34_419.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_419.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_419.jpg,-0.3,0,0,14.15864
D:\AI &ML\IMG\center_2019_12_30_10_56_34_580.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_580.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_580.jpg,-0.7,0,0,13.77478
D:\AI &ML\IMG\center_2019_12_30_10_56_34_674.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_674.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_674.jpg,-0.9000002,0,0,13.54815
D:\AI &ML\IMG\center_2019_12_30_10_56_34_751.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_751.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_751.jpg,0,0,0,13.28169
D:\AI &ML\IMG\center_2019_12_30_10_56_34_840.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_840.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_840.jpg,0,0,0,13.63608
D:\AI &ML\IMG\center_2019_12_30_10_56_34_942.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_34_942.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_34_942.jpg,0,0,0,12.93542
D:\AI &ML\IMG\center_2019_12_30_10_56_35_020.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_020.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_020.jpg,0,0,0,12.81587
D:\AI &ML\IMG\center_2019_12_30_10_56_35_115.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_115.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_115.jpg,0,0.2814706,0,13.45936
D:\AI &ML\IMG\center_2019_12_30_10_56_35_228.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_228.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_228.jpg,0,0.56503,0,13.81194
D:\AI &ML\IMG\center_2019_12_30_10_56_35_302.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_302.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_302.jpg,0,0.2797851,0,13.86921
D:\AI &ML\IMG\center_2019_12_30_10_56_35_395.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_395.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_395.jpg,0,0.01197422,0,13.74121
D:\AI &ML\IMG\center_2019_12_30_10_56_35_520.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_520.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_520.jpg,0,0,0,13.75062
D:\AI &ML\IMG\center_2019_12_30_10_56_35_674.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_674.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_674.jpg,0,0.275646,0,13.55877
D:\AI &ML\IMG\center_2019_12_30_10_56_35_767.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_767.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_767.jpg,0,0.5563146,0,14.38892
D:\AI &ML\IMG\center_2019_12_30_10_56_35_867.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_867.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_867.jpg,0,0.2705408,0,14.19881
D:\AI &ML\IMG\center_2019_12_30_10_56_35_947.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_35_947.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_35_947.jpg,-0.2,0.02371849,0,14.0994
D:\AI &ML\IMG\center_2019_12_30_10_56_36_040.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_040.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_040.jpg,0,0,0,14.50454
D:\AI &ML\IMG\center_2019_12_30_10_56_36_135.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_135.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_135.jpg,0,0,0,14.4052
D:\AI &ML\IMG\center_2019_12_30_10_56_36_222.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_222.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_222.jpg,-0.25,0,0,13.70709
D:\AI &ML\IMG\center_2019_12_30_10_56_36_338.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_338.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_338.jpg,0,0,0,14.08395
D:\AI &ML\IMG\center_2019_12_30_10_56_36_415.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_415.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_415.jpg,-0.25,0,0,13.40462
D:\AI &ML\IMG\center_2019_12_30_10_56_36_520.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_520.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_520.jpg,0,0,0,13.2115
D:\AI &ML\IMG\center_2019_12_30_10_56_36_610.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_610.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_610.jpg,0,0,0,13.66302
D:\AI &ML\IMG\center_2019_12_30_10_56_36_691.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_691.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_691.jpg,0,0,0,13.53885
D:\AI &ML\IMG\center_2019_12_30_10_56_36_791.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_791.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_791.jpg,-0.25,0,0,12.82437
D:\AI &ML\IMG\center_2019_12_30_10_56_36_872.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_872.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_872.jpg,0,0,0,12.79205
D:\AI &ML\IMG\center_2019_12_30_10_56_36_970.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_36_970.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_36_970.jpg,0,0,0,13.06972
D:\AI &ML\IMG\center_2019_12_30_10_56_37_055.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_055.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_055.jpg,-0.25,0,0,12.43445
D:\AI &ML\IMG\center_2019_12_30_10_56_37_146.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_146.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_146.jpg,0,0,0,12.40744
D:\AI &ML\IMG\center_2019_12_30_10_56_37_251.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_251.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_251.jpg,0,0,0,12.61735
D:\AI &ML\IMG\center_2019_12_30_10_56_37_348.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_348.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_348.jpg,-0.25,0,0,12.20727
D:\AI &ML\IMG\center_2019_12_30_10_56_37_459.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_459.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_459.jpg,0,0,0,12.30089
D:\AI &ML\IMG\center_2019_12_30_10_56_37_538.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_538.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_538.jpg,-0.25,0,0,11.90779
D:\AI &ML\IMG\center_2019_12_30_10_56_37_629.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_629.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_629.jpg,0,0,0,11.82084
D:\AI &ML\IMG\center_2019_12_30_10_56_37_730.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_730.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_730.jpg,-0.25,0,0,11.92957
D:\AI &ML\IMG\center_2019_12_30_10_56_37_822.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_822.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_822.jpg,0,0,0,11.81576
D:\AI &ML\IMG\center_2019_12_30_10_56_37_900.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_37_900.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_37_900.jpg,-0.25,0,0,11.46018
D:\AI &ML\IMG\center_2019_12_30_10_56_38_007.jpg,D:\AI &ML\IMG\left_2019_12_30_10_56_38_007.jpg,D:\AI &ML\IMG\right_2019_12_30_10_56_38_007.jpg,0,0,0,11.5651
